TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-02,2026-09-02,CM,NSE,STK,758958,INE1VXE01018,STLNETWORK,EQ,,,,,STL NETWORKS LIMITED,27.16,28.24,26.71,28.01,28.07,27.16,,28.01,,,1379678,38177492.74,4446,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,2107,INE00IN01015,STOVEKRAFT,EQ,,,,,STOVE KRAFT LIMITED,851.55,858.80,834.55,844.40,845.20,847.10,,844.37,,,120280,101791161.45,7547,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,761091,INE1XWN01017,STRIDERS,SM,,,,,STRIDERS IMPEX LIMITED,62.00,62.00,62.00,62.00,62.00,61.50,,62.00,,,59200,3670400.00,2,F1,1600,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,7374,INE939A01011,STAR,EQ,,,,,STRIDES PHARMA SCI LTD,1009.40,1050.10,1009.40,1047.80,1047.50,1024.20,,1047.77,,,327406,339138841.80,18259,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,12489,INE00M201021,SWSOLAR,EQ,,,,,STRLNG & WIL REN ENE LTD,187.00,188.00,183.53,187.16,187.90,187.42,,187.16,,,703828,130681811.84,9623,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,759587,INE00Q601028,STUDDS,EQ,,,,,STUDDS ACCESSORIES LTD,436.95,441.30,428.90,433.40,434.40,441.30,,433.39,,,60119,25979140.35,2441,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,758527,INE17VO01028,STUDIOLSD,SM,,,,,STUDIO LSD LIMITED,9.20,9.25,9.15,9.25,9.25,9.10,,9.25,,,18000,165900.00,9,F1,2000,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,5186,INE239C01020,STYLAMIND,EQ,,,,,STYLAM INDUSTRIES LIMITED,3322.10,3417.70,3239.60,3264.80,3254.00,3344.30,,3264.80,,,39966,131647339.70,8954,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,19,INE189B01011,STYRENIX,EQ,,,,,STYRENIX PERFORMANCE LTD,2002.80,2038.00,1982.00,1990.80,1986.00,2011.70,,1990.75,,,49695,99264066.60,7126,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,760112,INE0RYR01018,SUBAHOTELS,SM,,,,,SUBA HOTELS LIMITED,101.00,102.75,99.20,102.35,102.75,99.40,,102.35,,,25200,2535060.00,18,F1,1200,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,967,INE754A01055,SUBEXLTD,EQ,,,,,SUBEX LTD,17.91,17.98,17.50,17.57,17.59,17.88,,17.57,,,1683676,29784139.14,3623,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,3324,INE287B01021,SUBROS,EQ,,,,,SUBROS LIMITED,714.40,714.45,704.05,706.80,709.00,716.60,,706.73,,,37033,26195071.50,2109,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,3327,INE659A01023,SUDARSCHEM,EQ,,,,,SUDARSHAN CHEMICAL INDS L,1226.00,1252.80,1210.50,1245.80,1246.00,1240.70,,1245.83,,,376056,464842297.60,19353,F1,1,,,,,
