MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,KODY TECHNOLAB LIMITED,      1502.00,      1502.00,      1550.00,      1495.00,      1542.65,                 29310730.00,19200,N, ,97,      1550.00,       556.05
N,KONSTELEC ENGINEERS LTD,        65.20,        63.00,        64.00,        62.35,        62.35,                   379850.00,6000,N, ,6,        75.65,        28.00
N,LAMOSAIC INDIA LIMITED,        59.75,        57.10,        61.00,        57.05,        60.90,                  5625090.00,92400,N, ,49,        61.55,        20.45
N,MADHUR KNIT CRAFTS LTD,        95.00,        90.25,        90.25,        90.25,        90.25,                   216600.00,2400,N, ,2,       100.00,        90.25
N,MADHUSUDAN MASALA LIMITED,       225.05,       225.00,       233.00,       225.00,       231.00,                  5040150.00,22000,N, ,21,       260.00,       108.60
N,METALIC TECHNOFORGE LTD,       139.25,       139.90,       139.90,       132.30,       132.30,                 12630800.00,94400,N, ,58,       161.95,        81.40
N,MOS UTILITY LIMITED,         8.70,         8.30,         8.30,         8.30,         8.30,                  2390400.00,288000,N, ,30,        55.55,         8.30
N,MANAS POLYMER N ENERGIE L,        24.70,        25.85,        25.90,        23.50,        24.85,                   652080.00,25600,N, ,14,       153.90,        23.50
N,NAMO EWASTE MANAGEMENT L,       266.95,       261.00,       266.40,       261.00,       264.00,                  3784680.00,14400,N, ,18,       319.40,       134.00
G,NEWJAISA TECHNOLOGIES LTD,        18.30,        18.30,        18.30,        18.05,        18.05,                    54525.00,3000,N, ,2,        51.50,        13.35
N,ONYX BIOTEC LIMITED,        41.00,        39.05,        39.90,        38.95,        39.90,                  2341700.00,60000,N, ,15,        51.00,        24.20
N,OPTIVALUE TEK CONSULT LTD,       173.75,       174.00,       174.00,       165.10,       168.00,                  9102640.00,54400,N, ,28,       202.00,        56.05
N,OWAIS METAL & MINERAL,        81.05,        81.05,        82.65,        79.45,        82.40,                  3853875.00,48300,N, ,117,       580.00,        58.10
N,PRIME CABLE INDUSTRIES L,       198.00,       207.65,       207.65,       203.00,       203.00,                  1641040.00,8000,N, ,5,       222.00,        70.40
G,PRIZOR VIZTECH LIMITED,      1131.25,      1108.65,      1153.85,      1108.65,      1153.85,                 20850240.00,18400,N, ,46,      1153.85,       216.65
N,PURPLE UNITED SALES LTD,       395.30,       380.20,       407.00,       380.20,       405.70,                  5710812.50,14250,N, ,48,       587.95,       244.45
N,RADIOWALLA NETWORK LTD,        30.25,        31.75,        31.75,        31.75,        31.75,                   711200.00,22400,N, ,9,        72.00,        22.20
N,RAJGOR CAST DERIVATI LTD,         2.90,         2.70,         2.75,         1.75,         1.75,                   920250.00,453000,N, ,96,         6.25,         1.75
N,RFBL FLEXI PACK LIMITED,        90.70,        86.20,        86.20,        86.20,        86.20,                   258600.00,3000,N, ,1,       104.70,        52.50
N,RICHA INFO SYSTEMS LTD,        78.45,        78.00,        80.20,        78.00,        80.20,                   158200.00,2000,N, ,2,        95.00,        50.00
N,SAAKSHI MEDTEC N PANELS L,       309.00,       302.10,       320.90,       302.10,       310.90,                 13701360.00,44400,N, ,31,       331.00,       147.40
N,SABAR FLEX INDIA LIMITED,         8.25,         8.65,         8.65,         8.65,         8.65,                    43250.00,5000,N, ,1,         9.55,         3.95
N,SAHASRA ELECTRONIC SOLU L,       312.75,       306.25,       312.00,       306.20,       308.00,                  4691040.00,15200,N, ,36,       373.00,       188.35
N,SATI POLY PLAST LIMITED,        39.00,        37.10,        37.10,        37.05,        37.05,                    37075.00,1000,N, ,2,        82.00,        27.15
N,SHREEDHAR SPINNERS LTD,       109.30,       108.20,       112.15,       108.20,       111.20,                  3258000.00,30000,N, ,6,       128.00,        54.40
N,SHRI AHIMSA NATURALS LTD,       462.50,       462.50,       485.60,       462.50,       485.60,                  7513920.00,15600,N, ,24,       502.90,       208.55
N,SHYAM DHANI INDUSTRIES L,        52.40,        53.25,        53.30,        52.95,        52.95,                   319000.00,6000,N, ,3,       139.65,        47.00
N,SIMCA ADVERTISING LIMITED,       258.50,       258.50,       258.50,       257.50,       258.00,                  1238700.00,4800,N, ,6,       291.00,       132.00
N,SKYTECH INFINITE PLATFM L,        49.25,        46.80,        46.80,        46.80,        46.80,                    74880.00,1600,N, ,1,        74.00,        46.80
N,SLONE INFOSYSTEMS LIMITED,       170.50,       169.00,       177.45,       168.00,       174.20,                  1250220.00,7200,N, ,16,       371.45,       110.00
N,SONU INFRATECH LIMITED,        38.45,        40.20,        40.35,        40.20,        40.35,                   725175.00,18000,N, ,11,       114.80,        33.30
N,SRIVASAVI ADHESIVE TAPE L,        72.10,        72.40,        73.90,        72.00,        73.80,                  1813250.00,25000,N, ,10,        98.00,        39.00
N,SRIVARI SPICES N FOODS L,       265.00,       265.00,       269.00,       253.00,       253.00,                  1165500.00,4500,N, ,9,       295.10,        86.00
N,SUMAX ENGINEERING LIMITED,       101.00,       111.00,       116.00,       107.00,       110.45,                305001960.00,2726400,N, ,1365,       116.00,       107.00
N,SWASTIK PIPE LIMITED,        21.00,        21.00,        21.45,        20.00,        20.00,                   195840.00,9600,N, ,8,        36.95,        12.50
N,SYNOPTICS TECHNOLOGIES L,        52.05,        49.45,        49.45,        49.45,        49.45,                    29670.00,600,N, ,1,       112.35,        39.65
N,TAC INFOSEC LIMITED,       406.70,       406.05,       427.00,       403.00,       427.00,                 18929800.00,45400,N, ,173,      1420.00,       347.40
N,TANKUP ENGINEERS LIMITED,      1501.80,      1565.00,      1576.85,      1565.00,      1576.85,                  3532112.50,2250,N, ,8,      1576.85,       319.95
N,TAURIAN MPS LIMITED,       523.80,       530.00,       545.25,       497.65,       509.60,                 26458480.00,51200,N, ,64,       545.25,       192.00
N,TEAMTECH FORMWORK SOL LTD,       136.50,       136.00,       141.00,       134.00,       141.00,                  4968100.00,36000,N, ,17,       143.80,        68.25
N,TEERTH GOPICON LIMITED,        17.90,        18.50,        18.75,        17.90,        18.75,                  1140550.00,61200,N, ,88,        91.80,        14.10
N,THINKING HATS ENTER SOL L,        17.85,        17.05,        17.05,        17.00,        17.00,                   153150.00,9000,N, ,3,        43.50,        11.40
N,TRIDHYA TECH LIMITED,         7.90,         7.55,         7.55,         7.55,         7.55,                    45300.00,6000,N, ,2,        19.95,         6.30
N,TSC INDIA LIMITED,        43.00,        43.00,        43.00,        41.05,        41.05,                   499900.00,12000,N, ,6,        71.00,        25.25
G,UNITED HEAT TRANSFER LTD,       149.35,       152.30,       152.30,       152.30,       152.30,                  5178200.00,34000,N, ,8,       152.30,        44.00
N,UTSSAV CZ GOLD JEWELS LTD,       437.00,       439.00,       450.00,       439.00,       445.00,                  3998340.00,9000,N, ,15,       568.00,       160.05
N,VIGOR PLAST INDIA LIMITED,       100.00,        98.05,        99.00,        95.30,        96.50,                  5622720.00,57600,N, ,24,       114.40,        44.75
N,VIVO COLLAB SOLUTIONS LTD,       155.00,       157.00,       159.00,       157.00,       159.00,                   505600.00,3200,N, ,2,       164.00,        64.00
N,WOMANCART LIMITED,       109.40,       108.05,       111.50,       105.95,       108.50,                   782900.00,7200,N, ,18,       358.00,        88.00
N,PERFECT INFRAENGINEER LTD,         1.95,         1.90,         1.90,         1.90,         1.90,                    11400.00,6000,N, ,2,         6.05,         1.30
 , , , , , , , , , , , , , 
 ,OTHER SECURITIES, , , , , , , , , , , , 
N,2.50%GOLDBONDS2028SR-I,     15110.78,     14861.00,     14998.00,     14861.00,     14890.48,                  3524341.67,236,N, ,46,     18800.00,     10968.11
N,2.50%GOLDBONDS2027SR-III,     15043.90,     15034.99,     15771.99,     14801.00,     14959.21,                  3554515.18,238,N, ,74,     18899.00,     11350.00
N,2.50%GOLDBONDS2028SR-V,     15072.82,     15080.00,     15080.00,     14801.01,     14871.55,                 12667152.86,850,N, ,189,     18800.00,     10850.03
N,2.50%GOLDBONDS2029SR-V,     15380.00,     15050.00,     15345.00,     14950.00,     15108.38,                  1552033.23,103,N, ,57,     19121.00,     11100.00
N,2.50%GOLDBONDS2030SR-II,     15321.28,     15321.28,     15321.28,     14836.57,     15021.48,                  6244375.59,416,N, ,157,     19250.00,     11525.00
N,2.50%GOLDBONDS2029SR-VIII,     15265.81,     14999.00,     15150.00,     14850.01,     14961.64,                  3661787.02,244,N, ,65,     18897.90,     11134.03
N,2.50%GOLDBONDS2027SR-VII,     15108.33,     14911.00,     15090.00,     14909.99,     15090.00,                   209460.96,14,N, ,6,     18800.09,     11099.00
N,2.50%GOLDBONDS2030SR-III,     15300.00,     15247.69,     15247.69,     15050.02,     15105.81,                  2162881.41,143,N, ,54,     19100.00,     11494.75
N,2.50%GOLDBONDS2031SR-III,     15459.85,     15398.89,     15398.98,     15242.04,     15314.62,                 23966262.10,1564,N, ,318,     19298.00,     11760.00
N,2.50%GOLDBONDS2026SR-IV,     15600.00,     15030.00,     15550.00,     14652.00,     15550.00,                   194851.15,13,N, ,8,     18999.00,     10925.00
N,2.50%GOLDBONDS2027SR-VI,     15010.01,     15009.99,     15009.99,     14725.01,     14849.00,                    44584.00,3,N, ,3,     18899.00,     10900.00
N,2.50%GOLDBONDS2028SR-IX,     15600.00,     14710.10,     14802.11,     14710.10,     14802.11,                    59024.42,4,N, ,2,     18816.01,     10800.01
N,2.50%GOLDBONDS2029SR-XI,     15150.00,     14998.99,     14999.00,     14801.01,     14849.66,                  2027674.28,136,N, ,35,     18900.00,     10850.01
N,2.50%GOLDBONDS2032SR-IV,     15670.33,     15510.00,     15589.99,     15351.00,     15553.55,                 34394634.92,2216,N, ,423,     21475.00,     12356.00
N,2.50%GOLDBONDS2028SR-VIII,     15108.00,     14850.00,     14911.00,     14770.00,     14846.31,                  1458313.87,98,N, ,13,     18897.99,     11020.00
N,2.50%GOLDBONDS2027SR-V,     15211.00,     14950.00,     14950.00,     14950.00,     14950.00,                    14950.00,1,N, ,1,     18817.99,     10811.01
N,2.50%GOLDBONDS2029SR-IX,     15083.59,     14850.00,     14970.00,     14830.00,     14865.81,                 10884168.92,731,N, ,66,     18599.00,     10849.55
N,2.50%GOLDBONDS2029SR-X,     15121.80,     14900.00,     14995.99,     14820.00,     14891.07,                  3318015.56,223,N, ,34,     18571.00,     10960.00
N,2.50%GOLDBONDS2030SR-IX,     15146.27,     15046.00,     15046.00,     14900.00,     14999.98,                  4269900.37,285,N, ,61,     18799.00,     11281.23
N,2.5%GOLDBONDS2029SR-III,     15088.33,     14998.99,     14998.99,     14822.55,     14862.97,                  3092503.12,208,N, ,36,     18593.26,     10865.00
N,2.50%GOLDBONDS2027SR-II,     15050.00,     15050.00,     15050.00,     14605.00,     15024.99,                    74729.97,5,N, ,4,     18242.76,     10950.01
N,2.50%GOLDBONDS2028SR-IV,     15078.25,     14943.99,     14943.99,     14816.00,     14843.67,                  7568780.68,509,N, ,71,     18600.01,     10810.00
N,2.50%GOLDBONDS2029SR-IV,     15105.72,     14899.00,     14933.00,     14890.00,     14895.64,                  5379103.94,361,N, ,52,     18600.01,     10896.20
N,2.50%GOLDBONDS2027SR-I,     15025.83,     15030.00,     15030.00,     14710.01,     14950.00,                   403442.76,27,N, ,6,     18500.00,     10812.73
N,2.5%GOLDBONDS2028SR-III,     15141.87,     15000.00,     15000.00,     14850.00,     14850.00,                  1532731.15,103,N, ,28,     18800.00,     10999.00
N,2.5%GOLDBONDS2029SR-II,     15106.16,     15074.00,     15074.00,     14743.01,     14868.88,                  3991313.85,268,N, ,32,     18650.00,     10900.00
N,2.50%GOLDBONDS2030SR-I,     15148.33,     14835.01,     15089.99,     14835.01,     14940.62,                  2798454.32,187,N, ,69,     19400.00,     11310.01
N,2.50%GOLDBONDS2031SR-I,     15470.96,     15399.00,     15399.00,     15130.00,     15191.80,                 11811361.98,776,N, ,122,     19150.02,     11734.09
